timestamps,TP9,AF7,AF8,TP10,Interest
1624484694.117,-28.809,-734.863,-41.992,-29.785,4
1624484694.121,-17.09,-31.738000000000003,-17.09,-26.366999999999997,4
1624484694.125,0.488,228.516,-31.25,5.371,4
1624484694.129,-0.977,-59.57,-49.805,-2.441,4
1624484694.133,-17.09,-284.18,-34.668,-37.598,4
1624484694.137,-15.625,-26.855,-24.414,-37.109,4
1624484694.141,5.371,109.375,-40.039,4.395,4
1624484694.145,0.0,-201.172,-48.828,5.859,4
1624484694.1479998,-23.438000000000002,-311.035,-43.945,-26.366999999999997,4
1624484694.1520002,-26.855,-36.621,-33.691,-44.434,4
1624484694.1560001,-4.883,-118.652,-46.387,-17.09,4
1624484694.16,-5.371,-304.199,-61.523,-0.977,4
1624484694.164,-22.461,-80.566,-39.551,-25.391,4
1624484694.168,-21.973000000000003,-105.469,-44.434,-34.18,4
1624484694.1720002,-16.113,-206.543,-49.805,-20.508000000000003,4
1624484694.176,-4.395,76.172,-54.688,-3.418,4
1624484694.18,-10.254000000000001,65.918,-70.801,-10.254000000000001,4
1624484694.184,-21.973000000000003,-310.547,-61.523,-32.715,4
1624484694.188,-15.137,-355.957,-53.223,-31.25,4
1624484694.191,-8.789,-180.66400000000002,-45.898,-10.254000000000001,4
1624484694.195,-19.043,16.602,-42.968999999999994,-16.602,4
1624484694.199,-32.715,0.977,-52.733999999999995,-48.828,4
1624484694.2029998,-32.715,-643.555,-63.477,-51.758,4
1624484694.207,-18.066,-542.48,-44.434,-24.414,4
1624484694.211,-10.742,365.23400000000004,-46.387,-17.09,4
1624484694.215,-31.25,89.355,-69.336,-42.48,4
1624484694.2189999,-37.109,-313.965,-58.593999999999994,-53.223,4
1624484694.2229998,-22.461,-9.766,-41.992,-32.227,4
1624484694.2270002,-14.16,389.648,-35.645,-23.926,4
1624484694.23,-23.438000000000002,93.262,-47.852,-41.016000000000005,4
1624484694.234,-27.344,-401.855,-39.551,-43.457,4
1624484694.238,-20.02,-367.18800000000005,-19.531,-25.879,4
1624484694.242,-14.648,-79.102,-28.32,-8.301,4
1624484694.246,-20.02,-187.5,-60.547,-15.625,4
1624484694.25,-32.227,-747.559,-48.828,-38.574,4
1624484694.254,-22.949,-341.309,1.465,-30.273000000000003,4
1624484694.258,0.0,317.871,-22.949,7.812,4
1624484694.262,3.418,84.961,-43.457,16.113,4
1624484694.266,-16.113,-170.898,-27.344,-12.695,4
1624484694.27,-20.508000000000003,-30.273000000000003,-29.785,-19.043,4
1624484694.2729998,-1.953,-36.133,-31.738000000000003,12.207,4
1624484694.2770002,0.0,-99.12100000000001,-29.296999999999997,25.879,4
1624484694.2810001,-15.137,-100.586,-56.641000000000005,-2.93,4
1624484694.285,-19.531,-299.805,-62.5,-18.066,4
1624484694.289,-11.23,-213.37900000000002,-41.016000000000005,-1.465,4
1624484694.293,-0.977,-348.63300000000004,-52.733999999999995,7.812,4
1624484694.2970002,-10.742,-515.625,-45.41,-6.836,4
1624484694.301,-22.949,-241.699,-36.133,-29.785,4
1624484694.305,-18.555,-155.273,-56.152,-18.555,4
1624484694.309,-11.23,111.816,-42.968999999999994,5.371,4
1624484694.313,-16.602,258.301,-35.156,-2.441,4
1624484694.316,-39.062,74.219,-63.965,-32.715,4
1624484694.32,-41.016000000000005,-208.984,-71.777,-39.551,4
1624484694.324,-32.715,-25.391,-47.363,-15.137,4
1624484694.3279998,-36.133,247.07,-41.504,-8.301,4
1624484694.332,-48.34,-150.879,-57.617,-39.551,4
1624484694.336,-49.316,-593.75,-56.641000000000005,-51.27,4
1624484694.34,-31.25,-639.16,-38.574,-23.926,4
1624484694.3439999,-25.391,24.414,-16.602,-9.766,4
1624484694.3479998,-26.855,259.76599999999996,-36.621,-29.785,4
1624484694.3520002,-24.414,-266.113,-49.316,-43.457,4
1624484694.355,-19.043,-267.09,-30.273000000000003,-25.879,4
1624484694.359,-6.836,118.652,-14.648,-6.348,4
1624484694.363,-14.16,210.449,-24.901999999999997,-14.648,4
1624484694.367,-27.344,-294.434,-42.48,-29.785,4
1624484694.371,-11.23,-401.855,-22.949,-12.207,4
1624484694.375,6.348,169.922,-12.207,15.137,4
1624484694.379,-8.789,125.488,-43.945,-3.418,4
1624484694.383,-30.273000000000003,-652.832,-62.988,-35.156,4
1624484694.387,-24.414,-729.492,-18.555,-21.973000000000003,4
1624484694.391,0.977,152.344,6.836,18.555,4
1624484694.395,2.93,288.086,-27.344,20.02,4
1624484694.3979998,-11.719000000000001,-106.934,-35.156,-12.695,4
1624484694.4020002,-16.602,-159.668,-20.02,-25.879,4
1624484694.4060001,-3.906,155.273,-18.066,-4.883,4
1624484694.41,4.395,282.22700000000003,-30.273000000000003,13.184000000000001,4
1624484694.414,-15.625,-238.77,-47.363,-11.719000000000001,4
1624484694.418,-25.391,-422.36300000000006,-38.574,-42.48,4
1624484694.4220002,-14.648,19.043,-24.414,-28.32,4
1624484694.426,-6.348,-11.23,-47.363,-2.93,4
1624484694.43,-19.043,-594.238,-44.922,-17.09,4
1624484694.434,-38.086,-449.219,-23.926,-54.688,4
1624484694.438,-36.621,82.52,-43.945,-59.57,4
1624484694.441,-26.366999999999997,64.941,-49.316,-39.551,4
1624484694.445,-35.156,-9.277000000000001,-49.805,-45.898,4
1624484694.449,-48.828,-51.758,-56.152,-68.848,4
1624484694.4529998,-47.852,-79.59,-53.223,-71.289,4
1624484694.457,-34.18,-5.859,-44.434,-38.574,4
1624484694.461,-28.32,-104.492,-40.527,-19.043,4
1624484694.465,-41.016000000000005,-148.92600000000002,-30.761999999999997,-45.898,4
1624484694.4689999,-41.992,-138.184,-29.785,-66.406,4
1624484694.4729998,-29.785,-258.301,-35.645,-42.48,4
1624484694.4770002,-24.414,-225.09799999999998,-36.133,-24.901999999999997,4
1624484694.48,-47.852,-107.91,-28.809,-46.387,4
1624484694.484,-57.129,-139.16,-30.761999999999997,-67.383,4
1624484694.488,-44.434,-316.406,-27.831999999999997,-58.593999999999994,4
1624484694.492,-35.645,34.18,-7.812,-26.366999999999997,4
1624484694.496,-43.457,335.93800000000005,-28.809,-38.086,4
1624484694.5,-59.57,-12.695,-68.359,-77.148,4
1624484694.504,-50.293,-588.867,-64.941,-68.359,4
1624484694.508,-26.855,-217.773,-26.366999999999997,-34.668,4
1624484694.512,-16.113,399.902,-33.691,-23.438000000000002,4
1624484694.516,-29.296999999999997,-85.93799999999999,-58.593999999999994,-42.48,4
1624484694.52,-35.645,-627.93,-55.663999999999994,-54.199,4
1624484694.5229998,-13.672,-235.84,-17.09,-25.879,4
1624484694.5270002,-1.953,207.52,-7.812,-3.418,4
1624484694.5310001,-19.531,-310.547,-51.758,-29.785,4
1624484694.535,-23.438000000000002,-556.1519999999999,-52.246,-46.875,4
1624484694.539,-17.09,36.621,-23.926,-29.296999999999997,4
1624484694.543,-14.16,409.668,-22.461,-14.648,4
1624484694.5470002,-25.879,-189.94099999999997,-62.988,-36.621,4
1624484694.551,-41.992,-680.664,-62.988,-59.57,4
1624484694.555,-40.527,-295.89799999999997,-28.809,-51.27,4
1624484694.559,-28.809,44.434,-27.344,-24.901999999999997,4
1624484694.563,-24.901999999999997,-6.836,-35.156,-20.508000000000003,4
1624484694.566,-40.039,-473.63300000000004,-44.434,-44.922,4
1624484694.57,-44.434,-419.92199999999997,-27.344,-47.363,4
1624484694.574,-28.32,182.61700000000002,-11.23,-17.578,4
1624484694.5779998,-21.973000000000003,-201.172,-40.527,-3.418,4
1624484694.582,-34.668,-708.4960000000001,-30.761999999999997,-33.203,4
1624484694.586,-39.551,-290.527,-9.766,-48.34,4
1624484694.59,-23.926,-60.059,-21.973000000000003,-16.113,4
1624484694.5939999,-10.254000000000001,147.461,-17.09,-4.395,4
1624484694.5979998,-20.508000000000003,156.25,-27.344,-29.296999999999997,4
1624484694.6020002,-36.133,-18.066,-43.945,-48.828,4
1624484694.605,-23.926,-63.477,-35.156,-31.25,4
1624484694.609,-7.812,84.473,-46.875,-10.254000000000001,4
1624484694.613,-19.043,-100.586,-63.477,-26.366999999999997,4
1624484694.617,-28.32,-232.422,-39.062,-45.41,4
1624484694.621,-15.137,-217.285,-34.18,-26.855,4
1624484694.625,-3.418,-378.906,-33.203,5.859,4
1624484694.629,-13.672,41.016000000000005,-11.719000000000001,-3.418,4
1624484694.633,-27.344,127.93,-39.062,-32.227,4
1624484694.637,-25.879,-220.703,-42.968999999999994,-32.227,4
1624484694.641,-16.602,-124.512,-24.414,-9.277000000000001,4
1624484694.645,-14.16,147.94899999999998,-22.949,-6.348,4
1624484694.6479998,-28.32,-166.50400000000002,-52.246,-33.691,4
1624484694.6520002,-15.625,-529.297,-65.43,-34.18,4
1624484694.6560001,13.672,-224.12099999999998,-41.504,6.348,4
1624484694.66,7.812,36.621,-29.785,16.602,4
1624484694.664,-29.296999999999997,-60.547,-40.527,-32.715,4
1624484694.668,-46.875,-667.48,-65.918,-62.5,4
1624484694.6720002,-39.551,-612.305,-26.855,-37.109,4
1624484694.676,-24.414,312.012,-1.953,-3.418,4
1624484694.68,-21.484,238.28099999999998,-55.176,1.465,4
1624484694.684,-41.504,-208.49599999999998,-51.758,-29.785,4
1624484694.688,-43.457,-117.676,-32.227,-29.785,4
1624484694.691,-22.949,319.824,-33.203,2.93,4
1624484694.695,-19.043,226.562,-48.828,2.93,4
1624484694.699,-28.32,-354.004,-52.733999999999995,-26.855,4
1624484694.7029998,-26.366999999999997,-258.301,-26.366999999999997,-27.831999999999997,4
1624484694.707,-20.02,32.715,-31.25,-3.906,4
1624484694.711,-20.02,-71.777,-53.223,1.465,4
1624484694.715,-37.109,-641.602,-53.223,-29.785,4
1624484694.7189999,-42.968999999999994,-451.17199999999997,-13.672,-42.968999999999994,4
1624484694.7229998,-34.18,229.98,-20.02,-18.066,4
1624484694.7270002,-23.926,204.59,-36.621,-5.859,4
1624484694.73,-35.645,-19.043,-41.504,-26.855,4
1624484694.734,-44.922,-90.33200000000001,-41.016000000000005,-40.039,4
1624484694.738,-30.761999999999997,-2.93,-39.062,-20.508000000000003,4
1624484694.742,-19.043,-52.246,-51.758,-1.465,4
1624484694.746,-22.949,-64.941,-43.457,-5.371,4
1624484694.75,-34.18,-33.203,-53.223,-35.156,4
1624484694.754,-27.831999999999997,-209.96099999999998,-53.223,-35.645,4
1624484694.758,-14.648,-518.066,-43.945,0.488,4
1624484694.762,-21.484,-488.77,-39.551,-7.812,4
1624484694.766,-32.227,29.785,-24.414,-43.457,4
1624484694.77,-34.18,-62.988,-48.34,-50.781000000000006,4
1624484694.7729998,-20.02,-81.055,-49.316,-19.043,4
1624484694.7770002,-8.301,237.305,-29.785,1.953,4
1624484694.7810001,-19.043,192.38299999999998,-42.968999999999994,-19.531,4
1624484694.785,-27.831999999999997,-153.32,-47.852,-34.668,4
1624484694.789,-21.973000000000003,-191.40599999999998,-36.621,-20.508000000000003,4
1624484694.793,-13.184000000000001,206.543,-32.227,1.953,4
1624484694.7970002,-20.02,256.836,-39.062,-19.531,4
1624484694.801,-29.785,-350.098,-62.5,-44.922,4
1624484694.805,-26.366999999999997,-788.086,-48.34,-20.02,4
1624484694.809,-18.555,-109.375,-16.602,3.906,4
1624484694.813,-25.391,168.945,-52.246,-14.648,4
1624484694.816,-43.457,-437.01199999999994,-67.383,-43.457,4
1624484694.82,-41.504,-360.352,-47.363,-44.434,4
1624484694.824,-19.043,232.422,-25.391,-12.695,4
1624484694.8279998,-16.113,355.469,-28.32,-15.137,4
1624484694.832,-31.738000000000003,-136.719,-45.898,-43.457,4
1624484694.836,-26.366999999999997,-518.066,-52.246,-42.968999999999994,4
1624484694.84,-13.184000000000001,-143.066,-35.156,-19.531,4
1624484694.8439999,-12.695,333.496,-42.968999999999994,-7.812,4
1624484694.8479998,-23.438000000000002,-347.168,-77.148,-33.203,4
1624484694.8520002,-30.761999999999997,-682.617,-41.016000000000005,-51.27,4
1624484694.855,-23.926,-11.23,-18.555,-32.227,4
1624484694.859,-12.695,314.941,-43.945,-9.277000000000001,4
1624484694.863,-15.625,-174.805,-43.945,-17.09,4
1624484694.867,-22.949,-527.832,-29.785,-35.156,4
1624484694.871,-26.855,-267.09,-42.968999999999994,-35.156,4
1624484694.875,-12.207,48.34,-41.992,-11.23,4
1624484694.879,-13.672,96.191,-41.016000000000005,-9.277000000000001,4
1624484694.883,-29.296999999999997,-80.566,-37.109,-29.785,4
1624484694.887,-19.043,-87.891,-24.901999999999997,-31.25,4
1624484694.891,-10.742,16.602,-27.831999999999997,-4.395,4
1624484694.895,-16.602,-198.24200000000002,-42.48,-2.441,4
1624484694.8979998,-26.366999999999997,-286.133,-32.227,-35.645,4
1624484694.9020002,-29.785,-69.336,-13.672,-46.387,4
1624484694.9060001,-20.508000000000003,-188.965,-32.227,-24.414,4
1624484694.91,-19.043,-333.496,-49.805,-16.602,4
1624484694.914,-32.715,26.855,-22.461,-42.968999999999994,4
1624484694.918,-36.133,28.809,-30.761999999999997,-53.711000000000006,4
1624484694.9220002,-17.09,-200.68400000000003,-40.039,-34.18,4
1624484694.926,-2.441,-65.918,-25.879,-17.578,4
1624484694.93,-15.625,-92.285,-33.691,-35.645,4
1624484694.934,-26.855,-331.543,-36.133,-51.27,4
1624484694.938,-28.32,-298.34,-13.672,-43.945,4
1624484694.941,-24.414,-188.965,-14.648,-23.438000000000002,4
1624484694.945,-29.296999999999997,-57.129,-33.203,-20.996,4
1624484694.949,-37.109,10.254000000000001,-46.387,-40.527,4
1624484694.9529998,-33.691,-614.258,-58.593999999999994,-38.574,4
1624484694.957,-27.344,-547.363,-26.855,-20.996,4
1624484694.961,-25.879,283.203,-27.831999999999997,-25.391,4
1624484694.965,-37.109,-15.625,-59.082,-47.363,4
1624484694.9689999,-41.992,-346.191,-44.922,-59.57,4
1624484694.9729998,-34.668,-25.879,-20.02,-40.527,4
1624484694.9770002,-28.32,370.11699999999996,-17.578,-24.901999999999997,4
1624484694.98,-34.668,63.965,-34.18,-45.41,4
1624484694.984,-37.109,-500.0,-43.945,-61.523,4
1624484694.988,-27.344,-441.895,-35.645,-47.363,4
1624484694.992,-18.555,50.781000000000006,-28.809,-27.344,4
1624484694.996,-28.32,38.086,-58.105,-33.203,4
1624484695.0,-37.109,-696.289,-61.035,-50.293,4
1624484695.004,-34.668,-349.121,-18.555,-48.34,4
1624484695.008,-27.831999999999997,352.539,-27.344,-21.973000000000003,4
1624484695.012,-26.366999999999997,167.96900000000002,-45.41,-15.137,4
1624484695.016,-37.109,-166.99200000000002,-47.363,-45.898,4
1624484695.02,-43.945,-73.242,-24.901999999999997,-54.688,4
1624484695.0229998,-32.715,-32.715,-31.25,-21.973000000000003,4
1624484695.0270002,-24.414,-52.733999999999995,-47.852,-12.695,4
1624484695.0310001,-37.598,-69.824,-48.828,-45.898,4
1624484695.035,-41.992,-417.969,-58.105,-60.059,4
1624484695.039,-27.344,-293.457,-38.574,-39.062,4
1624484695.043,-21.973000000000003,-371.094,-45.41,-15.137,4
1624484695.0470002,-38.574,-558.594,-40.527,-33.691,4
1624484695.051,-46.875,-78.125,-12.207,-53.711000000000006,4
1624484695.055,-39.062,-14.648,-33.203,-41.504,4
1624484695.059,-23.926,-57.129,-25.391,-14.16,4
1624484695.063,-35.645,105.469,-19.043,-24.414,4
1624484695.066,-50.293,63.477,-45.898,-58.105,4
1624484695.07,-41.016000000000005,-132.812,-47.852,-48.828,4
1624484695.074,-26.366999999999997,-98.145,-47.852,-24.414,4
1624484695.0779998,-20.508000000000003,89.355,-50.293,-23.926,4
1624484695.082,-36.133,-149.414,-59.082,-44.434,4
1624484695.086,-36.133,-532.227,-59.082,-46.387,4
1624484695.09,-19.531,-592.285,-31.25,-18.555,4
1624484695.0939999,-16.602,11.23,-13.672,-6.836,4
1624484695.0979998,-32.227,60.059,-40.039,-33.203,4
1624484695.1020002,-34.18,-445.801,-39.551,-48.34,4
1624484695.105,-20.996,-146.484,-23.438000000000002,-24.901999999999997,4
1624484695.109,-12.207,431.152,-17.578,-5.859,4
1624484695.113,-16.113,309.082,-41.504,-14.16,4
1624484695.117,-21.484,-400.39099999999996,-56.152,-36.621,4
1624484695.121,-18.066,-291.992,-20.996,-27.344,4
1624484695.125,-9.277000000000001,290.039,-17.578,2.93,4
1624484695.129,-8.301,127.93,-49.805,-8.301,4
1624484695.133,-16.113,-635.254,-59.57,-23.926,4
1624484695.137,-16.113,-722.6560000000001,-13.184000000000001,-18.066,4
1624484695.141,-2.93,204.59,11.23,-2.441,4
1624484695.145,-0.977,397.461,-41.016000000000005,2.93,4
1624484695.1479998,-18.066,-70.312,-53.223,-22.949,4
1624484695.1520002,-22.461,-291.992,-35.645,-38.086,4
1624484695.1560001,-11.23,-102.051,-24.414,-14.16,4
1624484695.16,0.977,141.602,-23.438000000000002,16.113,4
1624484695.164,-13.672,-41.016000000000005,-41.992,-4.883,4
1624484695.168,-45.41,-191.40599999999998,-35.645,-53.223,4
1624484695.1720002,-45.898,-8.301,-30.761999999999997,-51.758,4
1624484695.176,-34.18,43.945,-46.875,-31.738000000000003,4
1624484695.18,-37.109,-539.5509999999999,-48.828,-43.945,4
1624484695.184,-60.059,-442.38300000000004,-27.344,-81.055,4
1624484695.188,-53.223,4.395,-38.086,-80.078,4
1624484695.191,-28.809,-14.648,-34.18,-50.781000000000006,4
1624484695.195,-42.968999999999994,89.355,-34.18,-58.105,4
1624484695.199,-60.059,48.34,-52.733999999999995,-80.566,4
1624484695.2029998,-57.617,-27.831999999999997,-46.387,-85.449,4
1624484695.207,-33.691,-177.24599999999998,-54.688,-51.27,4
1624484695.211,-18.555,-305.176,-58.105,-28.809,4
1624484695.215,-37.598,-257.812,-43.457,-59.082,4
1624484695.2189999,-43.457,-235.352,-35.645,-77.148,4
1624484695.2229998,-27.831999999999997,-283.203,-40.039,-51.27,4
1624484695.2270002,-20.996,-145.50799999999998,-30.761999999999997,-30.761999999999997,4
1624484695.23,-28.809,136.23,-31.25,-41.992,4
1624484695.234,-34.668,20.02,-50.781000000000006,-58.105,4
1624484695.238,-23.438000000000002,-470.215,-50.781000000000006,-37.109,4
1624484695.242,-12.207,-242.188,-19.043,-9.277000000000001,4
1624484695.246,-17.578,274.414,-21.484,-19.531,4
1624484695.25,-29.785,-113.77,-55.663999999999994,-43.945,4
1624484695.254,-23.926,-280.762,-54.199,-41.504,4
1624484695.258,-2.93,129.88299999999998,-19.531,-12.695,4
1624484695.262,-0.488,327.14799999999997,-30.273000000000003,-3.906,4
1624484695.266,-13.672,-118.652,-53.711000000000006,-37.598,4
1624484695.27,-16.602,-529.785,-44.434,-54.199,4
1624484695.2729998,-6.836,-316.895,-19.043,-24.901999999999997,4
1624484695.2770002,-7.324,132.32399999999998,-11.23,-10.742,4
1624484695.2810001,-23.438000000000002,-63.477,-52.246,-36.133,4
1624484695.285,-32.227,-815.918,-60.059,-51.758,4
1624484695.289,-20.02,-365.23400000000004,4.395,-25.879,4
1624484695.293,-8.301,394.531,4.395,-3.418,4
1624484695.2970002,-30.273000000000003,48.828,-36.133,-33.203,4
1624484695.301,-45.41,-279.297,-44.922,-65.43,4
1624484695.305,-33.203,-215.332,-34.18,-43.945,4
1624484695.309,-25.879,55.176,-20.02,-13.672,4
1624484695.313,-32.227,52.733999999999995,-29.785,-27.831999999999997,4
1624484695.316,-42.968999999999994,-451.66,-43.945,-58.593999999999994,4
1624484695.32,-41.504,-376.95300000000003,-22.949,-55.176,4
1624484695.324,-25.391,91.309,-14.648,-11.719000000000001,4
1624484695.3279998,-20.508000000000003,-355.469,-51.27,1.953,4
1624484695.332,-35.645,-662.1089999999999,-46.875,-34.18,4
1624484695.336,-40.527,-70.312,-28.32,-47.852,4
1624484695.34,-28.809,-59.082,-42.48,-21.973000000000003,4
1624484695.3439999,-18.066,-18.555,-29.785,-3.906,4
1624484695.3479998,-29.296999999999997,97.656,-26.855,-25.391,4
1624484695.3520002,-41.992,-18.555,-35.645,-44.434,4
1624484695.355,-29.296999999999997,-11.23,-34.18,-20.508000000000003,4
1624484695.359,-19.531,37.109,-43.457,2.93,4
1624484695.363,-25.391,-139.648,-53.223,-15.137,4
1624484695.367,-34.18,-273.926,-39.062,-40.527,4
1624484695.371,-27.831999999999997,-250.0,-47.363,-33.691,4
1624484695.375,-15.137,-355.957,-46.387,-7.812,4
1624484695.379,-24.901999999999997,9.766,-20.02,-13.184000000000001,4
1624484695.383,-35.156,-75.195,-50.293,-41.504,4
1624484695.387,-26.366999999999997,-451.66,-50.293,-43.457,4
1624484695.391,-8.789,-35.156,-22.949,-20.996,4
1624484695.395,-6.348,408.20300000000003,-34.18,-10.254000000000001,4
1624484695.3979998,-22.949,-111.816,-56.152,-26.366999999999997,4
1624484695.4020002,-26.366999999999997,-490.23400000000004,-28.809,-38.086,4
1624484695.4060001,-12.695,-16.602,-20.02,-18.066,4
1624484695.41,-7.324,173.828,-37.109,0.0,4
1624484695.414,-19.531,-70.801,-43.457,-24.901999999999997,4
1624484695.418,-30.761999999999997,-682.617,-68.848,-42.968999999999994,4
1624484695.4220002,-27.831999999999997,-642.09,-35.645,-23.926,4
