timestamps,TP9,AF7,AF8,TP10,Interest
1624492443.7429998,-31.25,61.035,27.344,-30.273000000000003,4
1624492443.7470002,-19.531,-115.723,-17.578,-13.184000000000001,4
1624492443.7510002,-21.484,-151.36700000000002,35.156,-7.324,4
1624492443.755,-29.296999999999997,65.43,123.535,-18.555,4
1624492443.7589998,-31.738000000000003,20.508000000000003,-4.395,-32.227,4
1624492443.7629998,-27.831999999999997,-443.848,-180.176,-14.16,4
1624492443.766,-26.855,-474.121,-74.219,-8.301,4
1624492443.77,-27.831999999999997,-134.27700000000002,39.062,-17.09,4
1624492443.774,-31.25,-108.398,-40.039,-22.461,4
1624492443.7779999,-30.273000000000003,-359.375,-149.414,-22.461,4
1624492443.782,-21.484,-136.23,39.062,-10.254000000000001,4
1624492443.786,-22.949,250.488,156.25,-16.113,4
1624492443.79,-27.831999999999997,-5.859,-34.668,-41.992,4
1624492443.794,-31.738000000000003,-239.25799999999998,-88.867,-47.363,4
1624492443.7979999,-29.785,50.781000000000006,95.215,-38.574,4
1624492443.802,-16.602,303.223,153.32,-25.879,4
1624492443.806,-19.531,-83.49600000000001,-78.125,-24.414,4
1624492443.809,-20.508000000000003,-541.016,-297.85200000000003,-36.621,4
1624492443.813,-17.09,-422.852,-189.94099999999997,-29.785,4
1624492443.8170002,-20.996,116.211,123.04700000000001,-19.043,4
1624492443.821,-20.508000000000003,-75.684,-74.219,-21.973000000000003,4
1624492443.825,-25.391,-750.0,-387.207,-27.831999999999997,4
1624492443.829,-29.785,-234.375,3.906,-29.785,4
1624492443.833,-20.996,312.5,193.84799999999998,-17.578,4
1624492443.8370001,-20.508000000000003,-49.805,-4.883,-18.555,4
1624492443.841,-27.831999999999997,-308.594,-172.852,-29.785,4
1624492443.845,-30.761999999999997,-29.296999999999997,0.488,-24.901999999999997,4
1624492443.849,-26.366999999999997,191.40599999999998,170.41,-11.23,4
1624492443.8520002,-20.996,41.504,21.973000000000003,-10.254000000000001,4
1624492443.856,-12.207,-335.449,-222.168,-8.301,4
1624492443.86,-19.531,-435.059,-233.398,-16.113,4
1624492443.8639998,-42.48,-174.31599999999997,0.0,-29.785,4
1624492443.8679998,-37.109,-488.77,-136.23,-15.137,4
1624492443.8720002,-43.457,-588.379,-197.75400000000002,-35.156,4
1624492443.8760002,-58.105,73.73,97.16799999999999,-62.012,4
1624492443.88,-38.574,95.70299999999999,63.965,-34.18,4
1624492443.8839998,-37.109,89.844,88.37899999999999,-26.366999999999997,4
1624492443.8879998,-55.176,187.988,88.37899999999999,-49.805,4
1624492443.8920002,-52.246,125.488,39.551,-56.641000000000005,4
1624492443.895,-50.781000000000006,-11.719000000000001,12.695,-56.152,4
1624492443.899,-37.598,-25.879,22.949,-41.504,4
1624492443.9029999,-30.273000000000003,-111.816,-8.301,-39.551,4
1624492443.907,-36.133,-160.156,-108.887,-55.176,4
1624492443.911,-33.691,-189.94099999999997,-153.809,-51.27,4
1624492443.915,-22.461,-503.418,-191.40599999999998,-38.574,4
1624492443.919,-26.855,-195.312,-10.742,-41.992,4
1624492443.9229999,-47.852,39.551,32.227,-59.57,4
1624492443.927,-49.316,-146.484,-67.383,-68.848,4
1624492443.931,-35.645,-25.879,19.043,-48.34,4
